csg_id	title	author	year	publisher	link
392	Fuigheall Sgéal ó'n tSean-aimsir	Bailithe ag Domhnall Ó Fotharta	1912	O'Brien Patrick	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=392
3155	Fuínn na Smól - Cuid a hAon	Bailithe ag Pádraig Breathnach	1913	Muinntir Bhrúin agus Nualláin	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3155
3156	Fuínn na Smól - Cuid a Trí	Bailithe ag an Athair Pádraig Breathnach	1913	Muinntir Bhrúin agus Nualláin	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3156
2322	A Gaelic Reaction to Robert Emmet's Rebellion		1822	(Corcaigh: Cumann Staire agus Seandálaíochta Chorcaí, 1992)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2322
2864	An Gioblachán - Finnsgéal Nuadh-Dhéanta	Ó hAodha, Tomás	1903	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2864
3244	An Gréasaidhe Luipreachán	Tomás Ó Raghallaigh (Eagarthóir)	1924	Ó Gormáin	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3244
2798	Gabha na Coille	Sheehan, M. Rev.	1915	Gill, M.H. & Son, Ltd	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2798
3416	Gadaidhe Géar na Geamh-Oidhche	Triúr Cómhdhalta Do Chuallacht Chuilm Cille	1915	Muinntir Gill	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3416
3969	Gaedhealg i Leabhragán an Vatican	Anaithnid	1642	(B.Á.C.: Cumann na Sagart nGaedhealach, 1921)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3969
3850	Gaethe Gréine - II	Údair éagsúla	1920	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3850
3298	GAETHE GRÉINE 1 - AISTIDHE DUAIS OIREACHTAIS 1919	Údair éagsúla	1919	Conradh na Gaeilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3298
1918	Garraithe Daora	Ó hAodha, Niocolás	1853	(B.Á.C.: NUI, 1944)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1918
329	Genealogiae Regum et Sanctorum Hiberniae	Buíon Údar	1630	(Maigh Nuad: Catholic Record Society, 1916)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=329
2543	Genealogical Tracts I	Mac Firbhisigh, Dubhaltach	1650	(B.Á.C.: O.S., 1932)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2543
2799	Gile na mBláth	Sheehan, M. Rev.	1912	Gill, M.H. & Son, Ltd	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2799
2413	Giolla an Fhiugha; Eachtra Cloinne Rígh na h-Ioruaidhe		1755	(Londain: I.T.S., 1899)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2413
2065	Glac de Dhánta Shéamais Mhic Cruitín	Mac Cruitín, Séamas	1847	(Corcaigh: Cló Ollscoile Chorcaí, 1983)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2065
2369	Gleanings from Irish Manuscripts	Anaithnid	1632	(B.Á.C.: Sign of the Three Candles, 1933)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2369
313	Gníomhartha na n-Aspol	Aistrithe ag an Athair Peadar Ua Laoghaire	1921	Brún agus Ó Nóláin, Teor.	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=313
3184	Go maire tú do nuaíocht		1645	(B.Á.C.: An Cumann Liteartha, Coláiste na hOllscoile, 1978-79)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3184
2736	Go mBeannuighthear Dhuit	Ó Gríobhtha, Micheál	1925	Comhlucht Oideachais na hÉireann, Teoranta	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2736
2695	Gormfhlaith	Ua Concheanainn, Tomás	1905	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2695
3522	Grádh Crádh: Úirsgéilín	Ní Fhaircheallaigh, Úna	1905	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3522
2343	Graiméir Ghaeilge na mBráthar Mionúr	Ó Maolchonaire, Tuileagna	1659	(B.Á.C.: I.A.B., 1968)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2343
3210	Gramadach Dhá-theangthach	Laoide, Seosamh / Ó Coindealbháin, Tadhg	1906	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3210
2373	Grammatica Latino-Hibernica	O'Molloy, Francis	1677	(An Róimh: S. Cong. de Propag. Fide, 1677)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2373
3697	Greann na Gaeilge	Ó Muirgheasa, Énrí	1901	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3697
2755	Guaire I, II	Ua Laoghaire, Peadar, An tAthair	1915	Brún agus Ó Nualláin, Teor.	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2755
2311	A Hot Friend Cooling		1631	(B.Á.C.: The Irish Review Publishing Company, 1912)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2311
1926	A Humorous Eighteenth Century Poem		1767	(B.Á.C.: NUI, 1948-52)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1926
4043	Handbook of Irish Terms for the Use of Public Bodies	Údair éagsúla	1921	Irish County Councils' General Office	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=4043
2511	An Irish Corpus Astronomiae	Ó Domhnaill, Maghnus	1694	(Londain: David Nutt, 1915)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2511
4135	An Irish Funeral Oration over Owen O'Neill	Anaithnid	1897	(Béal Feirste: Ulster Archaeological Society, 1897)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=4135
2049	An Irish Harrowing of Hell		1600	(Páras: J.Vendryes, 1960)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2049
2333	An Irish Poem from County Down		1649	(Dún Dealgan: Co. Louth Archaeological Society, 1910)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2333
2158	An Irish Sermon - Ar Charthanachd, nó Grád ár gComharsan	Ó Maonaigh, Seán	1819	(B.Á.C.: The Gaelic Union, 1889)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2158
2042	An Irish Seventeenth-Century Translation of the Rule of St. Clare		1636	(B.Á.C.: A.R.É., 1948)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2042
513	An Irish Text on the 'War of Jenkins' Ear'	Ó Neachtain, Tadhg	1739	(B.Á.C.: I.A.B., 1990)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=513
488	An Irish Tract on The Stations of the Cross	Anaithnid	1772	(B.Á.C.: I.A.B., 1954)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=488
4205	An Irish Tract on The Stations of the Cross	Anaithnid	1772	Institiúid Ardléinn Bhaile Átha Cliath	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=4205
3904	An Irish-Gaelic Poem on the Montrose Wars	Anaithnid	1645	(Aberdeen: University of Aberdeen, 1926)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3904
3699	I dTaoibh na hOibre	Ó Neachtain, Eoghan	1901	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3699
3029	Iasgaireacht Shéamuis Bhig	Ua Creag, Séamus	1914	Craig, D. G. & Co.	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3029
2366	Imtheacht an Dá Nónbhar agus Tóraigheacht Taise Taoibhghile	Anaithnid	1671	(B.Á.C.: O.S., 1954)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2366
4195	Imthiacht Dheirdre la Naoise agus Oidhe Chloinne Uisneach		1805	(Tübingen: Niemeyer Verlag, 1962)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=4195
3363	Inghean Mhanannáin : laoi-sgéal	Ó Riain, Liam Pádraig (William P.)	1922	Gaedheal-Chomhlucht	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3363
2417	Introduction to the Irish Language 1, An	Neilson, William	1808	Wogan, P	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2417
2418	Introduction to the Irish Language 2, An	Neilson, William	1808	Wogan, P	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2418
2419	Introduction to the Irish Language 3, An	Neilson, William	1808	Wogan, P	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2419
2428	Iomarbhágh na bhFileadh I		1604	(Londain: I.T.S., 1918)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2428
2429	Iomarbhágh na bhFileadh II	Mac Bruaideadha, Tadhg mac Dáire	1604	(Londain: I.T.S., 1918)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2429
500	Ionmhain an Triúr Théid san Luing	Mac Taidhg an Gharáin, Domhnall	1620	(B.Á.C.: I.A.B., 1971)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=500
3519	Íosagán agus Sgéalta Eile	Mac Piarais, Pádraig	1920	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3519
2364	Irish Bardic Poetry		1609	(B.Á.C.: I.A.B., 1970)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2364
2518	Irish Chiefs and Leaders		1625	(B.Á.C.: Comhartha na dTrí gCoinneall, 1960)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2518
3895	Irish form of Preparation for Sunday Mass in the Eighteenth Century	Ó Conchubhair, Cathal	1776	(B.Á.C.: C.J. Fallon Limited, 1955)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3895
4136	Irish Funeral Oration over Owen O'Neill, An	Anaithnid	1898	(Béal Feirste: Ulster Archaeological Society, 1898)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=4136
2516	Irish Minstrelsy I		1733	(Londain: Joseph Robins, 1831)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2516
2517	Irish Minstrelsy II		1831	(Londain: Joseph Robins, 1831)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2517
3393	Irish Numerals and How to Use Them	O'Leary, Peter, Canon	1922	Browne and Nolan	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3393
2077	Irish Scholars in Dublin in the Early Eighteenth Century	Ó Neachtain, Tadhg	1726	(B.Á.C.: Hodges, Figgis & Co. Ltd., 1912-1913)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2077
2464	Irish Sermon on the Passion of our Lord	Fitzgerald, Philip	1861	(B.Á.C.: John F. Fowler, 1861)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2464
490	Irish Translations of Thomas A Kempis's 'De Imitatione Christi'	Anaithnid	1745	(B.Á.C.: I.A.B., 1954)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=490
283	Irisleabhar Príosúin Sheáin Mhistéil Cuid a 1(Jail Journal)	Mitchel, John	1910	Goill, M. H. agus a Mhac, Teor.	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=283
284	Irisleabhar Príosúin Sheáin Mhistéil Cuid a 2(Jail Journal)	Mitchel, John	1911	Goill, M. H. agus a Mhac, Teor.	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=284
324	Is ceart dona boicht an Biobla leigheadh	Anaithnid	1835	(Port Láirge: P. F. Barron, 1835)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=324
2847	Jimín Mháire Thaidhg	Ó Siochfhradha, Pádraig	1919	Comhlacht Oideachais na hÉireann	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2847
2582	Kilcash, A History 1190-1801	Anaithnid	1845	(B.Á.C.: Geography Publications, 1999)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2582
1902	A Lament for Art Óg, Pádraig and Brian Mhag Mathghamhna	Ó Caiside, Éamonn	1691	(B.Á.C.: NUI, 1941)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1902
3886	A Lament in Irish for John Stafford, Coadjutor Bishop of Ferns		1781	(Loch Garman: The Uí Cinsealaigh Historical Society, 1970)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3886
2027	A Lost History of the Walsh Family, 1588	Anaithnid	1664	(B.Á.C.: NUI, 1997)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2027
2507	An Leabhar Muimhneach	Tuibear, Riosdard	1716	(B.Á.C.: O.S., 1940)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2507
2206	Lá 'le Shain Seáin	Ó Longáin, Micheál Óg	1821	(Má Nuad: Cuallacht Chuilm Cille, 1926)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2206
2180	Lá an Bhreitheamhnais	Anaithnid	1875	(B.Á.C.: Connradh Chuilm Naomhtha, 1911)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2180
2796	Ladhar den Lus Mhór	Sheehan, M. Rev.	1923	Gill, M.H. & Son, Ltd	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2796
3878	Láimh-leabhar na Gaedhilge - A Handbook of Modern Irish Part II(Handbook of Modern Irish Part II, A)	Mac Énrí, An Dr	1919	Gill, M. H. and Son Limited	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3878
2574	Lámhscríbhinn Staire an Bhionadaigh	Mac Bionaid, Art	1857	(Muineachán: Éigse Oirialla, 1994)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2574
372	Laoi na Con Duibhe		1860	(B.Á.C.: An Cumann le Béaloideas Éireann, 1939)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=372
2361	Laoithe na Féinne		1772	(B.Á.C.: Clólucht an Talbóidigh Teor, 1941)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2361
3553	LEABHAR AR ÁIREAMH - AN CHÉAD CHUID	Ó Máille, Micheál	1910	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3553
2520	Leabhar Branach		1594	(B.Á.C.: I.A.B., 1944)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2520
2713	Leabhar Cainte Gaedhilge-Béarla	Ua Concheanainn, Tomás	1903	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2713
2410	Leabhar Cloinne Aodha Buidhe	Anaithnid	1680	(B.Á.C.: O.S., l931)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2410
3511	Leabhar Filidheachta Fá Choinne na Scoil	Bailithe ag Seághan Mac a' Bhaird	1909	Mac Ghuill, M.H. agus a Mhac, Teó	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3511
174	Leabhar Geograiphe	Aistrithe ag Seosamh Laoide	1906	Comhlucht Oideachais na hÉireann	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=174
2460	Leabhar na nvrnaightheadh gcomhchoidchiond	Ó Domhnaill, Uilliam	1608	(B.Á.C.: Seón Francke, 1608)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2460
434	Leabhar Sgeulaigheachta	In eagar ag Dubhglas De hÍde	1889	Gill	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=434
2405	Leabhuir na Seintiomna	Bedel, Uilliam	1685	(Londain: R. Everingham, 1685)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2405
1890	Leaves from a Dublin Mansucript		1725	(B.Á.C.: NUI, 1939)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1890
1904	Leaves from Belfast Manuscripts	Mac Cuarta, Séamus Dall	1732	(B.Á.C.: NUI, 1942)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1904
2524	Lectures on the Ms. Materials of Ancient Irish History		1764	(B.Á.C,: James Duffy, 1861)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2524
2086	Leitir Ó Dhonnchadh Ó Fhloinn	Ó Floinn, Donncha	1805	(B.Á.C.: Hodges, Figgis & Co. Ltd., 1912-1913)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2086
3358	Leoithne Andeas	Ó Donnchadha, Tadhg	1905	Gill, M.H. agus a Mhac	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3358
2205	Liam Ó Duinnín cct.	Ó Duinnín, Liam Cct.	1834	(Má Nuad: Cuallacht Chuilm Cille, 1926)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2205
2525	Life of St. Mochuda of Lismore agus Life of St. Declan of Ardmore		1629	(Londain: I.T.S., 1914)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2525
1895	Literary Forgeries in Irish	Ó Néill, Pádraig	1820	(B.Á.C.: NUI, 1940)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1895
2185	Litir Naomh Peadair Damien chum an darna Alexandair, Pápa	Anaithnid	1818	(B.Á.C.: Cuallacht Chuilm Cille, 1912)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2185
2025	Litir Ó Thadhg Mac Bruaidheadha	Mac Bruaideadha, Tadhg mac Dáire	1617	(B.Á.C.: NUI, 1994-1995)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2025
2849	Litreacha Gaedhilge le hAghaidh an Aosa Óig	Ua Duinnín, Pádraig, An tAthair	1905	Gill, M. H. agus a Mhac	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2849
432	Lúb na Caillighe agus Sgéalta eile	Mag Ruaidhrí, Micheál	1910	Clódhanna Teo.	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=432
2345	Lucerna Fidelium	Ó Maolmhuaidh, Froinsias	1676	(B.Á.C.: I.A.B., 1962)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2345
1980	Lucht na Simléirí		1684	(B.Á.C.: NUI, 1973-1974)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1980
305	Lúcián	Lucian	1924	Brún & Ó Nóláin, Teor.	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=305
493	Lugh Lámhfhada and the Death of Balar Ua Néid	Anaithnid	1630	(B.Á.C.: I.A.B., 1954)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=493
2824	Lughaidh Mac Con	Ua Laoghaire, Peadar, An tAthair	1914	Brún & Ó Nóláin, Teor.	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2824
3222	Luibheólas	Tóibín, Seán	1918	Lóchrainn, An	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3222
4026	Luibhleabhrán	Hogan, Edmund; Hogan, John, Mac Erlean, John C.	1900	M. H. Gill and Son	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=4026
501	A Manuscript of Cathal Mac Muireadhaigh	Mac Muireadhaigh, Cathal	1630	(B.Á.C.: I.A.B., 1973)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=501
1923	A Meath Phrase-list in Hugh MacDonnell's Handwriting	Mac Domhnaill, Aodh	1840	(B.Á.C.: NUI, 1945)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1923
370	A Miracle of Our Lady		1782	(B.Á.C.: An Cumann le Béaloideas Éireann, 1937)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=370
484	A Modern Irish Devotional Tract		1600	(B.Á.C.: I.A.B., 1950)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=484
2580	An Mangaire Súgach	Mac Craith, Aindrias	1735	(B.Á.C.: Coiscéim, 1996)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2580
3520	An Mháthair Sgéalta Eile	Mac Piarais, Pádraig	1918	Preas Dhún Dealgan	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3520
3661	An Modh Díreach	Mac Énrí, Seaghán P.	1922	Gill, M. H. agus a Mhac Teór.	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3661
496	Mac an Bhaird's Elegy on the Ulster Lords	Mac an Bhaird, Eoghan Ruadh	1608	(B.Á.C.: I.A.B., 1960)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=496
2855	Mac Cárthaigh Mór	Ó Séaghdha, Pádraig	1908	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2855
3527	Mac Dathó	Ó Máille, Tomás	1924	Comhlucht Oideachais na hÉireann	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3527
2772	Mac Fínghin Dubh	Ó Séaghdha, Pádraig	1903	Irish Book Company, The	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2772
2715	Mac Ghníomhartha Bhriain	Ua Concheanainn, Tomás	1905	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2715
430	Mac Mic Iasgaire Bhuidhe Luimnighe - Sean-Sgéal as Tír Amalghaidh	Mag Ruaidhrí, Micheál	1911	Clódhanna Teo.	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=430
2372	Mac na Míchomhairle	Anaithnid	1733	(B.Á.C.: An Clóchomhar Tta, 1979)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2372
2226	Machtnamh nó Breathnughadh ar Uaigh an Mharbháin	Ó Briain, Pól	1820	(Má Nuad: Cuallacht Chuilm Cille, 1929)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2226
2479	Machtnuig go Maih air	Din, Padruig	1819	(Cluain Meala: Seayan A'Caoy, 1819)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2479
2973	Maicín	Mac Cumhaill, Mághnus	1923	Cumann Liteardha Chúigidh Uladh	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2973
3361	Maidean i mBéarra agus Dánta Eile	Ó hAimhirgín, Osborn	1918	Cló na gCoinneal	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3361
1889	Maidean Luan Chíngcíse	Ó Longáin, Mícheál Óg	1800	(B.Á.C.: NUI, 1939)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1889
4088	Maighdean an tSoluis agus Sgéalta Eile I	In eagar ag Henry Morris	1921	Dundalgan Press	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=4088
4111	Maighdean an tSoluis agus Sgéalta Eile II	In eagar ag Henry Morris	1921	Dundalgan Press	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=4111
2159	Mairbhne Sheáin Uí Choileáin		1817	(B.Á.C.: The Gaelic Union, 1908)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2159
2465	Maith agus Dearmad	Ó Fiannachtaigh, Tomás	1833	(B.Á.C.: , Cuideachta Gaodheilge Uladh, 1833)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2465
3599	Maon	Ó Ceit, Seosamh T.	1924	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3599
1983	Marbhna Aodha Ruaidh Uí Dhomhnaill	Mac an Bhaird, Fearghal Óg	1602	(B.Á.C.: NUI, 1973-1974)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1983
2046	Marbhna ar Aodh Buidhe Ó Domhnaill	Mac an Bhaird, Somhairle	1649	(B.Á.C.: A.R.É., 1999)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2046
1981	Marbhna ar Mhuiris Mac Torna Uí Mhaolchonaire	Ó hUiginn, Maol Mhuire	1645	(B.Á.C.: NUI, 1973-1974)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1981
522	Maurice O'Gorman in Monaghan		1757	(Muineachán: Cumann Seanchais Chlochair, 1957)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=522
486	Maynooth Manutianum	O'Ruorke, Manus	1700	(B.Á.C.: I.A.B., 1950)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=486
2468	Me Guidhir Fhearmanach	Anaithnid	1716	(B.Á.C.: Cumann Buanchoimeádtha na Gaedhilge, 1917)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2468
2013	Meascra ar an Saol in Éirinn, 1841-1844		1841	(B.Á.C.: NUI, 1991)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2013
2003	Meascra; Sliocht ó Mhícheál Óg Ó Longáin, 1802	Ó Longáin, Micheál Óg	1802	(B.Á.C.: NUI, 1984)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2003
2828	Measgán Músgraidhe - Cnuasach Beag Sgéalaidheachta	Seosamh Laoide	1907	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2828
2496	Measgra Dánta I, II		1750	(B.Á.C.: Cork University Press, 1927)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2496
1919	Meath anecdotes	Anaithnid	1847	(B.Á.C.: NUI, 1943)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1919
1921	Memoirs of Brian Ó Fearghail	Ó Fearghail, Brian	1786	(B.Á.C.: NUI, 1946)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1921
1990	Metamorphosis 1603	Ó hEoghusa, Eochaidh	1603	(B.Á.C.: NUI, 1977-1979)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1990
2650	Mian a Croidhe	Ó Conaire, Pádhraig Óg	1922	Gaedheal-Comhlucht Taighde um Clódóireacht, Foilseoireacht, agus Tráchtáil,	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2650
2247	Michael Collins' Signboard	Anaithnid	1834	(Má Nuad: Cuallacht Chuilm Cille, 1953)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2247
2445	Micheál Mhac Suibhne agus Filidh an tSléibhe		1820	(B.Á.C.: O.S., 1937)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2445
2530	Micheál Óg Ó Longáin	Ó Longáin, Micheál Óg	1810	(Tráchtas neamhfhoilsithe, 1940)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2530
3009	Micheál Ruadh	Ó Grianna, Séamus	1925	Preas Dhún Dealgan	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=3009
2081	Mid-Eighteenth Century Conversation	Anaithnid	1747	(B.Á.C.: Hodges, Figgis & Co. Ltd., 1912-1913)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2081
2555	Mil na hÉigse		1760	(B.Á.C.: Brún agus Ó Nualláin Teor, 1945)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2555
2522	Mil na mBeach	Breathnach, Pól	1600	(B.Á.C.: Cuallacht Chuilm Cille, 1911)	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2522
2900	Mion-Chaint Cuid I	O'Leary, Peter Canon, Very Rev.	1902	Brún agus Ó Nóláin, Teor.	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2900
2901	Mion-Chaint Cuid II	O'Leary, Peter, Very Rev.	1902	Irish Book Company, The	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2901
2902	Mion-Chaint Cuid III	O'Leary, Peter, Very Rev.	1902	Irish Book Company, The	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2902
4125	Mion-chaint na Midhe agus Uladh	Ua Dubhthaigh, Pádraig	1905	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=4125
151	Mion-mhíniú ar an dTeagasg Críostaidhe(Manual of Religious Instruction)	Paor, Pádraig, An tAthair	1923	Comhlucht Oideachais na hÉireann, Teóranta	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=151
