csg_id	title	author	year	publisher	link
6407	An Currach ar Iarradh nó Obair Domhnaigh. Caibidil a Cuig (ar leanamhaint).	Ó Ceit, S. T.	1908	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=6407
6395	An Currach ar Iarradh nó Obair Domhnaigh. Caibidil a trí - Tighearna Talamhan gan Chroidhe.	Ó Ceit, S. T.	1908	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=6395
4347	Ca h-áit a labhairthear an Ghaedhilig is feárr?	Ó Néill Russell, T. - T.O.Rúiséal	1883	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=4347
1783	Cad atá Uainn	An Seabhac	1914	An Claidheamh Soluis	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1783
1753	Cad is Litridheacht Ann	Beirt Fhear	1913	An Claidheamh Soluis	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1753
1558	Cad is “Darwinism“ ann?	Tighearnach	1908	An Claidheamh Soluis	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1558
2037	Caid é r'd do bhí ar do dhinéar agad?	Ní fios	1905	Royal Irish Academy	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2037
1668	Cailín Beag na Lasóg	Liam Ó Domhnaill	1912	An Claidheamh Soluis	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1668
4591	Cailín Deas Crúite na mBo.	Féach bailitheoir	1892	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=4591
1628	Cáin an Oileáin Úir agus Déantúisí na hÉireann - I.	Ua Concheanainn, Tomás	1911	An Claidheamh Soluis	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1628
1629	Cáin an Oileáin Úir agus Déantúisí na hÉireann - II.	Ua Concheanainn, Tomás	1911	An Claidheamh Soluis	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1629
1456	Cainnt gan Eolas	Beirt Fhear	1907	An Claidheamh Soluis	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1456
1746	Caint agus Litridheacht	Beirt Fhear	1913	An Claidheamh Soluis	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1746
5360	Caint Chumaisg - Barántas.	Féach ainm cleite	1899	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=5360
5359	Caint Chumaisg - Blúire de Dhráma Gaedhealach.	Féach ainm cleite	1899	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=5359
5557	Caint Chumaisg - Dubh-shlán lucht' an Bhéarla.	Máirtín, Máire	1901	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=5557
5398	Caint Chumaisg - Feis Thamhnaigh Mhullaigh	Máirtín, Máire	1900	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=5398
5351	Caint Sgurtha - Amhrán an tSean-chapaill.	Bhailis, Séamus	1899	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=5351
5512	Caint Sgurtha - Amhrán ó'n Mumhain.	Ua Loingsigh, Tadhg	1901	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=5512
5622	Caint Sgurtha - An Táilliúir Meanmnach.	Ua Murchadha, Mícheál	1901	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=5622
5530	Caint Sgurtha - Grádh agus Crádh.	Ní Fhaircheallaigh, Aighnéas	1901	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=5530
5570	Caint Sgurtha - Moladh an Tobac.	Féach bailitheoir	1901	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=5570
5569	Caint Sgurtha - Ó'n Athair Peadar Ó Laoghaire.	Féach ainm cleite	1901	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=5569
5358	Caint Sgurtha - Póilín.	Ua Ruaidhrí, Seaghán	1899	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=5358
5350	Caint Sgurtha - Seaghan agus Mícheál. I.	Ua Séaghdha, Pádraig	1899	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=5350
5554	Caint Sgurtha - Sgéal ó Chontae Shligigh.	Ua Ruaidhrí, Seaghán	1901	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=5554
5537	Caint Sgurtha - Sgéilín fá Phádraig na bhFeart.	Féach bailitheoir	1901	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=5537
5555	Caint Sgurtha - Sgéilíní ó Chill Choca.	Féach bailitheoir	1901	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=5555
1064	Caipín an Amadáin	Ní fios	1902	An Claidheamh Soluis	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1064
2277	Caisleán Bhaile Chairbre	Ní Chinnéide, Máire	1908	Dominican Fathers	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2277
4548	Cáit O Gharán a' Bhile.	Ní fios	1889	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=4548
2118	Caitheadh an Uaithne	Údair éagsúla	1903	Nolan Bros	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2118
1177	Caitheamh Aimsire	Ní fios	1904	An Claidheamh Soluis	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1177
5717	Caitheamh an Ghlais.	Féach aistritheoir	1902	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=5717
6275	Caithréim Aodha Uí Néill i nAimsir Eilís.	Seártan, Seóirse	1907	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=6275
6272	Caithréim Aodha Uí Néill.	Seártan, Seóirse	1907	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=6272
5614	Caití na gCiabh.	Féach bailitheoir	1901	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=5614
5208	Call here, Sir.	Féach ainm cleite	1898	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=5208
1263	Camán, camóg is peil	Oscar na Féinne	1905	An Claidheamh Soluis	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1263
1632	Canamhna Chúige Uladh	Cú Uladh	1911	An Claidheamh Soluis	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1632
1641	Canamhna Chúige Uladh	Mac Maoláin, Seaghan	1911	An Claidheamh Soluis	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1641
1136	Canmhantachas	Ní fios	1903	An Claidheamh Soluis	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1136
4488	Caoch The Piper.	Féach aistritheoir	1886	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=4488
4315	Caoine Airdeasbog Thuama: Fuair bás 1881.	Ua Loingsigh, Domhnal	1882	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=4315
4879	Caoine. I.	Ní fios	1895	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=4879
4999	Caoineadh Airt Uí Laoghaire.	ní Chonaill, Eibhlín Dubh	1896	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=4999
5388	Caoineadh an Athar Éamonn Mhac Mhathghamhna.	Ní fios	1899	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=5388
671	Caoineadh an deóraidh ó Éirinn	Ua Conmhacáin, Uáitér	1899	An Claidheamh Soluis	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=671
5445	Caoineadh ar bhás an Athar Risteárd Paor.	Bheldon, Robárd	1900	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=5445
6130	Caoineadh ar Mhac Finghin Duibh.	Ó Súilleabháin, Finghin	1906	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=6130
5053	Caoineadh ar Phádraig Ó Laoghaire.	O Séaghdha, Séamus	1896	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=5053
5113	Caoineadh.	O hAimhirgin, Osborn	1897	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=5113
1631	Caoire agus Aibhleach	Ua Concheanainn, Tomás	1911	An Claidheamh Soluis	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1631
972	Carabhat Thaidhg	Ní fios	1901	An Claidheamh Soluis	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=972
1307	Casadh an tSean-Shaoghail	Ní fios	1905	An Claidheamh Soluis	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1307
4993	Caspar Zeuss.	Flemming, John - Seághan Pléimion	1896	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=4993
6077	Catalogue and Contents of Irish MSS. In my Possession.	Ní fios	1904	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=6077
6030	Catalogue and Contents of Irish MSS. In my Possession.	Ó Muirgheasa, Énrí	1905	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=6030
6034	Catalogue and Contents of Irish MSS. In my Possession.	Ó Muirgheasa, Énrí	1905	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=6034
6047	Catalogue and Contents of Some Other Northern MSS.	Ó Muirgheasa, Énrí	1905	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=6047
6173	Cath Bhéal an Átha Bhuidhe.	Féach ainm cleite	1906	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=6173
5748	Cath Chéime an Fhéidh.	Ní fios	1902	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=5748
6467	Cath Chnoic na nOs.	Ó Foghludha, Riseárd	1909	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=6467
4991	Cath Cluana Tairbh. I.	Ní fios	1896	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=4991
5009	Cath Cluana Tairbh. II.	Ní fios	1896	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=5009
5017	Cath Cluana Tairbh. III.	Ní fios	1896	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=5017
4438	Cath Fionn-Tragha.	Féach aistritheoir	1885	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=4438
6289	Cath Mhaighe Mochruimhe. IV.	Féach bailitheoir	1907	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=6289
6276	Cath Mhaighe Mocruimhe. II.	Féach bailitheoir	1907	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=6276
6285	Cath Mhaighe Mocruimhe. III.	Féach bailitheoir	1907	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=6285
6268	Cath Mhuighe Macruimhe. I.	Féach bailitheoir	1907	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=6268
6302	Cath Mhuighe Mochruimhe. V.	Féach bailitheoir	1908	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=6302
6311	Cath Mhuighe Mochruimhe. VI.	Féach bailitheoir	1908	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=6311
6334	Cath Mhuighe Mochruimhe. VII.	Féach bailitheoir	1908	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=6334
5166	Cath na mBan.	Stiubhairt MacAlasdair, R. A.	1897	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=5166
6296	Cáthadh.	Ní fios	1907	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=6296
1036	Cathair Odhar	Conán Maol	1902	An Claidheamh Soluis	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1036
1043	Cathair Odhar	Conán Maol	1902	An Claidheamh Soluis	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1043
4647	Cathal Buidhe.	Féach bailitheoir	1892	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=4647
6099	Cathal Buidhe.	Féach bailitheoir	1905	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=6099
1290	Ceacht ó Chill Chainnigh	Ní fios	1905	An Claidheamh Soluis	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1290
1222	Ceacht ó'n Ungáir	Ní fios	1904	An Claidheamh Soluis	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1222
2124	Ceachtanna Gaedhilge	Ní fios	1921	Nolan Bros	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2124
2128	Ceachtanna Gaedhilge	Ní fios	1922	Nolan Bros	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2128
2129	Ceachtanna Gaedhilge	Ní fios	1922	Nolan Bros	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2129
2131	Ceachtanna Gaedhilge	Údair éagsúla	1922	An Gaodhal	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2131
2134	Ceachtanna Gaeilge, Cinn Lae, Eile	Údair éagsúla	1922	The Gael	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2134
1144	Céad Fáilte A Bhaile	Ní fios	1903	An Claidheamh Soluis	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1144
1206	Céad-Imeachta na Gaedhilge	Cú Uladh	1904	An Claidheamh Soluis	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1206
1218	Céad-Imeachta na Gaedhilge II	Cú Uladh	1904	An Claidheamh Soluis	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1218
1228	Céad-Imeachta na Gaedhilge III	Cú Uladh	1904	An Claidheamh Soluis	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1228
1252	Céad-Imeachta na Gaedhilge IV.	Cú Uladh	1905	An Claidheamh Soluis	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1252
2136	Ceallachán Chaisil, Filíocht	Údair éagsúla	1907	Hermes	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2136
5776	Ceann an Stáca.	Féach ainm cleite	1903	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=5776
5971	Ceapa Dánta.	Ní fios	1904	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=5971
1406	Ceapadh Focal	Ó Cléirigh, Seosamh	1906	An Claidheamh Soluis	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1406
1402	Ceapadh Focal	Ó Maoláin, Seaghán S.	1906	An Claidheamh Soluis	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1402
1410	Ceapadh Focal	Ó Maoláin, Seaghán S.	1906	An Claidheamh Soluis	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1410
1407	Ceapadh Focal	Ó Nualláin, Tadhg	1906	An Claidheamh Soluis	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1407
4935	Céim an Fhéidh.	Ní fios	1896	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=4935
1145	Ceist	Ní fios	1903	An Claidheamh Soluis	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1145
1149	Ceist Eile	Ní fios	1903	An Claidheamh Soluis	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1149
5965	Ceist. An dá Chúig Dhuine Dhéag.	Ní fios	1904	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=5965
2295	Ceiste an Loingis	Lugh Lámhfhada	1916	The Irish Nation	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2295
5065	Ceisteanna.	Laoide, Seosamh	1897	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=5065
5082	Ceisteanna. Continued.	Féach bailitheoir	1897	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=5082
5075	Ceisteanna. Continued.	Ní fios	1897	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=5075
1713	Ceithre Comhairlí	Ní fios	1913	An Claidheamh Soluis	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1713
5334	Celtic Commerce.	Comyn, David (Dáithí Coimín)	1899	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=5334
5409	Celtic Commerce.	Comyn, David (Dáithí Coimín)	1900	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=5409
5660	Ceól Eaglaise. An Bhainis Pósta bhí i gCána.	Ní fios	1902	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=5660
5672	Ceól Tire. Fan ar an bhaile 'm chomhair.	Ní fios	1902	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=5672
4757	Characteristics of Irish Literature.	Ní fios	1894	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=4757
5394	Chomh Fial leis an bhFear do Leag an tSnathad ar an gColtar.	Ua Ruaidhrí, Seaghán	1900	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=5394
612	Chuir sé iongantas mór orm...	Fear Cois Cuain	1899	An Claidheamh Soluis	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=612
2268	Chum ár leasa. Íta Naomhtha. I.	Ua Laoghaire, An t-Athair Peadar	1904	Dominican Fathers	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2268
2269	Chum ár leasa. Íta Naomhtha. II.	Ua Laoghaire, An t-Athair Peadar	1904	Dominican Fathers	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2269
2270	Chum ár leasa. Íta Naomhtha. III.	Ua Laoghaire, An t-Athair Peadar	1904	Dominican Fathers	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2270
2271	Chum ár leasa. Íta Naomhtha. IV.	Ua Laoghaire, An t-Athair Peadar	1904	Dominican Fathers	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2271
2276	Chum ár leasa. Íta Naomhtha. IX.	Ua Laoghaire, An t-Athair Peadar	1904	Dominican Fathers	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2276
2272	Chum ár leasa. Íta Naomhtha. V.	Ua Laoghaire, An t-Athair Peadar	1904	Dominican Fathers	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2272
2273	Chum ár leasa. Íta Naomhtha. VI.	Ua Laoghaire, An t-Athair Peadar	1904	Dominican Fathers	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2273
2266	Chum ár leasa. Seanán Naomhtha. XXIII.	Ua Laoghaire, An t-Athair Peadar	1904	Dominican Fathers	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2266
2267	Chum ár leasa. Seanán Naomhtha. XXIV.	Ua Laoghaire, An t-Athair Peadar	1904	Dominican Fathers	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2267
6387	Chum Glóire Dé agus Onóra na hÉireann. Comhairle do oidíbh sgoile.	Ní Chualáin, Úna	1908	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=6387
6401	Chum Glóire Dé agus Onóra na hÉireann. Comhairle do oidíbh sgoile. II.	Ní Chualáin, Úna	1908	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=6401
837	Chun Fir Eagair an Chlaidhimh - Litriughadh na Gaedhilge	Ua Dubhghaill, S. S.	1900	An Claidheamh Soluis	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=837
4467	Chun Seaghan Beag Ceitínn.	Ó Ruisteard	1884	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=4467
918	Cia Aca?	Ní fios	1901	An Claidheamh Soluis	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=918
1174	Cia Aca?	Ní fios	1904	An Claidheamh Soluis	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1174
1318	Cia Shábhálfas an Ghaedhilg?	Ní fios	1905	An Claidheamh Soluis	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1318
1744	Cia Tá ar Buile?	An Seabhac	1913	An Claidheamh Soluis	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1744
5024	Cian Mac Maolmhuaidh.	Ní fios	1896	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=5024
1378	Cill Choinnigh	Ní fios	1906	An Claidheamh Soluis	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1378
1453	Cill Sgíre	Beirt Fhear	1907	An Claidheamh Soluis	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1453
5953	Cionnus do Baineadh an Geit as Liam Buidhe.	Féach ainm cleite	1904	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=5953
5963	Cionnus do Baineadh an Geit as Liam Buidhe.	Féach ainm cleite	1904	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=5963
5905	Cionnus mar do mharbh Cú Chulainn cú an ghabhann, agus mar fuair sé a ainm.	Ní fios	1904	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=5905
6490	Clár Láimhscríbhinne (I Mainistir na mBráthar i gCill Áirne).	Tóibín, Seán	1909	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=6490
2099	Clár-innse Bíth agus Díth	Údair éagsúla	1885	Nolan Bros	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=2099
4771	Clare Irish. Domhnall Ua Laoghaire agus na Mná Sídhe.	Féach bailitheoir	1894	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=4771
5696	Cleas.	Féach bailitheoir	1902	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=5696
6057	Cleasa Grinn agus Magaidh.	O'Shea, Pádraig	1905	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=6057
6064	Cleasa Grinn agus Magaidh. II.	Féach ainm cleite	1905	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=6064
1267	Cleasradh na nGaedheal	Oscar na Féinne	1905	An Claidheamh Soluis	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1267
5567	Cleith Draoidheachta Chill-Tulca.	Ua Foghlugha, Diarmuid	1901	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=5567
588	Cliar agus Tuath	Ní fios	1899	An Claidheamh Soluis	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=588
6278	Cló - Niamh.	Ua Laoghaire, Peadar	1907	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=6278
6147	Cló Nua.	Féach ainm cleite	1906	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=6147
1427	Cloch Chinn Fhaolaigh	Ní fios	1906	An Claidheamh Soluis	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1427
1051	Cloch na Cille	Ní fios	1902	An Claidheamh Soluis	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=1051
6305	Clódhanna Nua.	Féach ainm cleite	1908	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=6305
6369	Clódhanna Nua.	Féach ainm cleite	1908	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=6369
5424	Clodhanna Nua.	ní fios	1900	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=5424
5434	Clodhanna Nua.	Ní fios	1900	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=5434
5440	Clodhanna Nua.	Ní fios	1900	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=5440
5447	Clodhanna Nua.	Ní fios	1900	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=5447
5456	Clodhanna Nua.	Ní fios	1900	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=5456
5466	Clodhanna Nua.	Ní fios	1900	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=5466
5485	Clodhanna Nua.	Ní fios	1900	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=5485
5497	Clodhanna Nua.	Ní fios	1900	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=5497
5505	Clodhanna Nua.	Ní fios	1901	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=5505
5517	Clodhanna Nua.	Ní fios	1901	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=5517
5526	Clodhanna Nua.	Ní fios	1901	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=5526
5533	Clodhanna Nua.	Ní fios	1901	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=5533
5543	Clodhanna Nua.	Ní fios	1901	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=5543
5552	Clodhanna Nua.	Ní fios	1901	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=5552
5564	Clodhanna Nua.	Ní fios	1901	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=5564
5580	Clodhanna Nua.	Ní fios	1901	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=5580
5594	Clodhanna Nua.	Ní fios	1901	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=5594
5604	Clodhanna Nua.	Ní fios	1901	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=5604
5621	Clodhanna Nua.	Ní fios	1901	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=5621
5627	Clodhanna Nua.	Ní fios	1901	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=5627
5634	Clodhanna Nua.	Ní fios	1902	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=5634
5644	Clodhanna Nua.	Ní fios	1902	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=5644
5654	Clodhanna Nua.	Ní fios	1902	Connradh na Gaedhilge	http://corpas.ria.ie/index.php?fsg_function=5&fsg_id=5654
